enter invoice data,1
check priority,1
tick invoice entered box invoice entry,1
attach invoice entry form,1
check compliance,1
check priority,1
sort invoices per client,1
sort invoices per vendor,1
enter new vendor master record sap within days,1
check completeness of invoices,1
enter new vendor master record sap within hours,1
check priority,1
process non compliant invoices,1
sort invoices per client,1
send invoice,1
print invoices report,1
check invoice data correctness,1
call client required information,1
change status validated,1
enter client vendor information on invoice entry form,1
categorize invoices,1
send invoices,1
check service level agreements,1
pay invoices,1
send report,1
generate payment report,1
send report,1
track original invoice,1
generate monthly invoice,1
send report,1
charge flat fee,1
select paid invoces,1
compare invoice invoice entry form,1
archive invoices per vendor,1
archive invoices per payment date,1
provide more information,1
add overhead costs,1
review pricing options,1
create sales quote,1
analyze rfq,1
verify rfq,1
produce pricing options,1
generate rfq,1
review suppliers,1
produce cost estimates,1
review sales quote,1
validate suppliers file,1
scan item,1
send rejection notice,1
review report,1
approve amount,1
create new account,1
notifie employee,1
review report,1
check account exists,1
send reimbursement,1
notifie employee,1
authentication of identity of ds,1
being notified denial of access,1
notify of denial,1
capture data of an item for time,1
looking up all epcis information provider addresses that hold searched data,1
verify addresses of epcis information providers,1
looking up ds discovery names server,1
receive addresses requested data stored,1
check requester access rights,1
receive detailed info,1
send requested detailed info,1
publish basic records referrals,1
send intelligence queries,1
match relevant epci ss information providers standing queries,1
capture up date records of registered item,1
read sensors,1
control task,1
start ventilation,1
review purchase order,1
enter invoice,1
confirm purchase order,1
send reminder,1
issue payment,1
suspend processing,1
terminate application,1
compilation of all application information,1
schedule site inspection,1
process application investigation,1
stop investigation,1
prepare make offer,1
update tas,1
provide further information,1
enter application tas application management module,1
reapply tenure,1
send documents,1
effect offer aproval,1
process application,1
file document,1
reject application,1
determine stakeholders,1
generate application file,1
fill required documents,1
lodge tenure service centre,1
seek stakeholder view official notification,1
calculate process metrics,1
transform process models uniform format,1
retrieve process models,1
create feature vector,1
check for orders,1
collect cold food,1
create change profile,1
confirmation ontvang,1
add goods,1
prepare warm food,1
email invoice,1
email invoice,1
start debt recovery,1
suspend internet service,1
suspend internet service,1
apply late fee,1
debit outstanding amount,1
apply late fee,1
apply disconnection fee,1
close account,1
debit outstanding amount,1
close account,1
apply disconnection fee,1
debit outstanding amount,1
start debt recovery,1
submit replenishment order,1
handle order response,1
enter password,1
receive information request,1
generate error message,1
generate error notification,1
receive request,1
enter user details,1
receive user details,1
generate error notification,1
request card detail,1
receive country information,1
request password,1
send request for account creation,1
select country,1
analyse user details,1
send verification email,1
activate account,1
request user information,1
enter credit card details,1
verify account,1
determine business budget,1
evaluate marketing plane,1
evaluate offer for business account,1
provide acn,1
check bank suitability,1
evaluate stability of banks financial institution,1
evaluate financial plane,1
evaluate funds policies,1
evaluate what kinds of accounts available,1
start searching,1
make list of banks,1
evaluate loan policies,1
evaluate bank features,1
identify your business,1
evaluate business needs,1
evaluate interest rate paid accounts,1
provide abn,1
get business account,1
send report,1
receive invoices,1
receive report,1
receive invoice,1
return data entry,1
contact registry correction,1
receive new account request,1
collect invoice entry forms at am,1
submit vendor master record request form,1
retrieve paper invoice,1
check compliance,1
receive payment,1
create new master record entry,1
process invoice,1
receive report,1
collect outbox,1
enter details on invoice entry form,1
request updated details,1
prepare received invoices,1
receive report,1
advice all acounts,1
costumer choose saving account,1
costumer choose time deposits,1
costumer choose tuime deposits,1
check age of costumer,1
costumer choose saving account,1
draft contract,1
finalize contract,1
retrive case history,1
check request,1
check payment illegibiltiy,1
contact beneficiary missing information,1
inform request rejection,1
collect required signatures for payment,1
pack articles,1
check payment status,1
produce missing spare parts,1
apply customer,1
check customer status,1
send reminder,1
check availability,1
cancel order,1
check number of reminders,1
check database,1
check solvency,1
cancel order,1
send invoice,1
close order,1
write off payment,1
check process model,1
extend process,1
assign roles,1
fix homework,1
agree on domain,1
assign student,1
join team,1
consult project,1
check progress,1
identify processes,1
defend project,1
analyze domain,1
perform work on project,1
check process,1
create process model,1
assign points,1
approve purchase order,1
release reserved funds,1
issue payment,1
reserve funds,1
review purchase order,1
reject purchase order,1
create purchase order,1
receive package slip,1
rework order,1
request production planned order,1
issue goods,1
release production order,1
autorize production production order,1
system pdc,1
store data,1
choose te members of evaluate commission,1
send the thesis,1
evaluate exam,1
organize all documentationfor exam,1
discuss advisor about decision,1
fill correct form,1
verify rfq,1
generate sales quote,1
generate rfq,1
analyze sales quote,1
add overhead cost,1
generate pricing options,1
treat patient,1
write note patient,1
email patient manually,1
request appointment online,1
examinating patient,1
process request,1
write prescription,1
examinating complex,1
close patient case,1
hospitalize patient,1
is sent patient,1
visit doctor,1
educate patient,1
send confirmation,1
check ssl certificate,1
not valid ssl,1
return succeed message,1
ask charge account,1
not found ssl,1
retruns failure message,1
produce cost estimates,1
add overhead costs,1
review pricing options,1
provide more information,1
create sales quote,1
generate rfq,1
review suppliers,1
analyze rfq,1
verify rfq,1
produce pricing options,1
review sales quote,1
commence reference check,1
check applicants referees,1
complete referee report,1
check customer database,1
produce ordered products,1
close order,1
ship order,1
advize collection agency,1
check stock,1
write declining letter,1
invoce order,1
check customer ok,1
get products,1
finish order,1
check payment,1
create new customer data,1
check reminder,1
select customer,1
send reminder,1
prepare for shipment,1
sort invoice per client,1
process non compliance invoice,1
call client,1
enter info for sla,1
allocate invoice,1
request information,1
send postal mail requesting information complete,1
enter required info invoice entry form,1
check completeness of invoice,1
send reminder,1
attach invoice entry form,1
sort invoice per vendor,1
check priority,1
receive the invoice,1
apply red stamp on entry invoice,1
check invoice compliance,1
find another book,1
buy book,1
find book in store,1
undress actor,1
take first shot of scene,1
take notes about clothing details,1
fix costumes,1
check first take of costumes,1
dress actor,1
clean costume,1
take actor,1
check actor,1
get actor changed,1
take photo of actor,1
print report all invoices,1
empty outbox of entered invoices,1
keep record of number of mistake per data entry office,1
forward validated invoices,1
highlight the error in invoice entry form,1
take batch of invoices,1
check invoice entered correctly box,1
change invoices status,1
sort invoice per client,1
sue customer,1
send invoice,1
check customer,1
prepare reminder,1
check status of payment,1
send products,1
prepare letter of refusal,1
check solvency,1
will packed products,1
prepare letter,1
check stock,1
check customer status,1
close order,1
create new customer id,1
check number of reminder,1
produce product,1
scan paper applications,1
publish ad,1
create ad,1
setup vacancy gov source,1
receive invoices,1
send invoices,1
start invoicing,1
create invoices,1
pay invoices,1
check form,1
get signature,1
sign documents,1
get signature,1
get signature,1
prepare materials,1
configure software,1
test software,1
check software,1
analyze insurance agreement,1
do internal accounting,1
send out offer for emeregency help,1
ask for rejection notification,1
load customer data,1
create new entry of customer db,1
check customer database,1
register request,1
send resolution,1
read client testing results,1
test solution,1
assign task back,1
send resolution,1
send new resolution,1
sign document private key,1
create document,1
encrypt document shared key,1
get computer back,1
repair preformed computer issue,1
dont pay computer issue,1
bring computer issue,1
pick up your computer,1
file report,1
receive computer,1
pay fixed computer,1
fix computer issue,1
file report,1
inform that computer cant be fixed,1
test computer make sure runs correctly,1
ask for computer issue,1
inform computer fixed,1
test computer,1
create board,1
give conquest tokens,1
place monsters area,1
place items chests glyphs doors etc,1
look for essential problems within company,1
hand details of their work,1
consult employes,1
look fo preciese information,1
reject capacity request,1
request project management office,1
evaluation vm ware capacity request,1
trigger capacity alert,1
approve capacity request,1
evaluation database capacity request,1
send rejection note,1
request business management,1
evaluation storage capacity request,1
evaluation unix capacity request,1
request engineering,1
request global account manager,1
instal capacity,1
evaluation unix capacity request,1
give penalty,1
save data about attendace,1
process data about attendance,1
send result about attendance,1
send explanation of wrong attendance,1
check attendance of employees,1
confirm arriving work,1
send warning about bad attendance,1
accept warning about bad attendance,1
confirm leaving of work,1
confirm result of attendance,1
save results,1
explain your wrong attendance,1
recieve explanation of wrong attendance,1
check explanation,1
mark the attendance insufficient,1
allocate raw material,1
check availability of raw materials,1
request transfer of raw material,1
create not enough raw material alarm,1
transfer vbeln,1
clear error,1
remove vbfa completo plmin sort,1
replace it vbfa completo secuencia corresponding it lifex lifex,1
set print error,1
transfer maktl,1
enhance rest of rows data,1
sort result,1
busca factura vbapt,1
send acceptance pack,1
assess loan risk,1
prepare acceptance pack,1
assess applicants eligibility,1
reject application,1
check applicants credit history,1
breathe noisy,1
origin country,1
verify credit card bank account,1
enter details,1
verify details,1
verify email,1
choose account type,1
println system out,1
println system out,1
println system out,1
println system out,1
println system out,1
println system out,1
println system out,1
println system out,1
pick shipment,1
review purchase order,1
receive invoice,1
receive packing slip,1
send shipement,1
rework purchase order,1
record packing slip,1
reserve funds purchase order,1
check inventory,1
recieve purchase order,1
create purchase order,1
release reserved funds,1
prepare packing slip,1
send invoice,1
send reminder,1
issue payment,1
wait for payment,1
record invoice,1
receive goods,1
document case text photos,1
plan for next budget year,1
check enterprise compliance,1
install implement good,1
inform quality failures,1
determine financial feasibility,1
reject goods,1
check received goods,1
check bankruptcy register,1
order goods,1
pay bill,1
verify bid,1
select supplier,1
investigate status of ordered goods,1
inform not choosen,1
initiate call bids,1
find suitable suppliers,1
add bidder,1
define demand,1
analyze demands attributes,1
package goods,1
check extra insurance necessary,1
request quotes,1
take out extra insurance,1
fill post label,1
select invoices for payment,1
collect waiver requisition all subs,1
email dob coordinator,1
email insurance coordinator,1
email dob coordinator,1
check for pa payment,1
print outstanding voucher report,1
review worksheet current invoices,1
check for compliance issues,1
email insurance coordinator,1
check contract type,1
check contact type,1
sign report give,1
check for pa payment,1
create payment worksheet,1
print outstanding voucher report,1
check hold type,1
check hold type,1
check for compliance issues,1
ship order,1
receive order,1
test functionality,1
repair software,1
check software,1
adjust according test results,1
provide test results,1
change design,1
collect data conduct business analysis regarding customer feedback,1
integrate overall implemenation,1
test the final website sure everything going well,1
test hardware,1
evaluate repair cost,1
hand over defective computer,1
test software,1
check model,1
project defense,1
analyze domain,1
assign roles,1
assign points,1
identify processes,1
consult project,1
join team,1
create assigned process,1
fix process,1
extend process,1
perform work,1
assign penalty,1
agree on domain,1
request quotes,1
find post label,1
take out extra insurance,1
assign carrier prepare paperwork,1
check extra insurance necessary,1
package goods,1
check correct,1
pick application,1
take all applications,1
decide person becomes member everyone,1
calculate membership fee,1
call telephone,1
write letter why applicant not become member,1
write down the amount,1
hand letter,1
add new member,1
add incoming mail number date,1
print membership card payment succeeded,1
send card,1
initiate order,1
research availability,1
select spare part,1
receive turbocharger,1
approve order,1
enter order,1
initiate shipment,1
request turbocharger production data,1
repair turbo charger,1
order parts,1
check received parts,1
research turbocharger production,1
be patient pos,1
store script returned scripts file,1
return script,1
find script,1
mark script returned,1
solve problem,1
evaluate order,1
install services,1
register order,1
bill order,1
prepare billing,1
contact customer,1
review installation,1
prepare installation,1
defend project,1
assign student,1
extend process level,1
fix process,1
perform work according role,1
create process model,1
agree on domain,1
check process,1
assign roles,1
identify process,1
join team,1
consult project,1
check process,1
check progress,1
assign positive points,1
analyze domain,1
define protocol for each study,1
interpret results,1
validate tpp,1
carry out tests,1
evaluate results,1
perceive results,1
request additional studies,1
debate results,1
consult results,1
define tpp,1
validate experimental plan next phase,1
contextualize results,1
modify present development plan,1
define development plan,1
validate interpreted data,1
define project goals,1
present tpp,1
consult development plan,1
validate development plan,1
consult tpp,1
plan development,1
reimbursement account employee,1
send rejection notice email,1
verify employee does already have account,1
create new account,1
review automatic approval,1
approval expense report,1
receive upload job requests,1
record job activity,1
receive daily job requests,1
record job request list,1
record job activity,1
receive recorded job activity,1
record customer infomartion,1
receive allocated job requirements,1
enter customer information,1
notify job activity,1
register request,1
forvard request eployee,1
forvard resolution,1
mark request,1
analyse request,1
resend further action,1
resolve help request,1
send quotation,1
check supply,1
check inquiry,1
click book online,1
validate available flight,1
flight reture,1
receive item,1
available item,1
search item,1
return item,1
unable renew loan,1
check item requested,1
attempt checkout item,1
check item gaming item,1
choose not renew overdue item,1
check item course reserve item,1
in possession maximum allowable penalty points,1
place reservation,1
check item,1
receive reminder of item due date,1
check less than items,1
renew item,1
check item not requested,1
receive email requesting return of item,1
check items already,1
locate item,1
unavailable item,1
renew loan,1
return item,1
enter username password,1
add assignment,1
detected assigned user group,1
view marks,1
import class data,1
edit student groups,1
join leave manage group,1
export class data,1
view groups,1
review peers,1
control quality,1
execute work order,1
report condition,1
identify assets maintained,1
identify maintenance action,1
generate work order,1
prepare schedule work order,1
assess condition,1
schedule maintenance,1
carry out inspection,1
assign work order,1
determine maintenance requirement,1
receive fault report,1
assign action,1
rework order,1
release reserved funds,1
review purchase order,1
receive invoice,1
approve purchase order,1
send purchase order,1
pay supplier,1
receive packing slip,1
reserve funds,1
record packing slip,1
check level,1
reject purchase order,1
record invoice,1
check billing address correct,1
check credit card authority response,1
add credit card,1
click continue,1
enter credit card details,1
modify billing address,1
assess loan risk,1
send home insurance quote,1
check home insurance quote requested,1
reject application,1
assess eligibility,1
check credit history,1
prepare acceptance pack,1
send acceptance pack,1
allocate actors according best known placement obtained previous executions,1
profile application,1
allocate actors arbitrarily schedulers,1
deployment of new placement,1
submit service request,1
fulfill request,1
approve service request,1
approval direvctor s,1
approve service request,1
check budget,1
approval manager s,1
approve service request,1
evaluate exam,1
store data,1
choose te members of evaluate commission,1
fill correct form,1
send the thesis,1
organize all documentationfor exam,1
discuss advisor about decision,1
check account,1
create account,1
handle order cancelation,1
check stock availability,1
handle order cancelation,1
check stock availability,1
register new customer details,1
register new customer details,1
handle order cancelation,1
process shipping order request,1
reject shipping order,1
confirm shipping order,1
send status,1
identify road issue,1
write textual infromation,1
send information,1
take visual infromation,1
get bus,1
dry storage bin,1
refridgerated bin,1
send dns query,1
receive list of ur ls return,1
review capacity reports within capacity pack,1
attend capacity forum,1
raize issues during capacity forum,1
facilitate capacity forum,1
attend capacity forum,1
archive form pack shared network drive,1
retrieve capacity forum pack,1
receive capacity forum pack,1
review capacity reports,1
create capacity report,1
login register account,1
continue shopping,1
etc any discount available workers pin,1
recived billing information,1
added tailored extras,1
browse catlogue,1
create new car adding extras,1
verification order information,1
release glossary ae de ac container,1
examination glossary ed physical,1
inspection glossary fcf ff ed fae container ray,1
stop for investigation,1
specify qualification,1
identify need for workforce based company strategy,1
send request,1
start extensive course,1
start intensive course,1
specify date,1
habilitate new employees,1
deliver trainees,1
specify number of people,1
create sales quote,1
provide more information,1
verify rfq,1
add overhead cost,1
analyze rfq,1
produce pricing options,1
review pricing options,1
produce cost estimates,1
review sales quote,1
generate rfq,1
review information provided,1
find a ds through ons bootstrapping,1
looking up all resource addresses,1
send requested detailed info,1
send intelligence queries,1
authorize fine grained access,1
execute matched pending standing query,1
register item ds,1
authenticate identity of ds,1
verify resource addresses,1
capture data of object,1
publish basic records referrals,1
receive detailed info,1
send full queries,1
check requester access rights,1
receive resource addresses,1
confirm payment detailes,1
proceed pay pal po li,1
notify of rejection,1
show payment confirmation page,1
fill credit card details,1
send status,1
print ticket,1
send ticket,1
choose payment method,1
confirm payment,1
check credit card information,1
crear carpetas,1
actualiza registros,1
actualizar calendario,1
enviar calendario actualizado,1
notificar calendario,1
redactar minutas,1
notificar conflictos,1
verificar minutas,1
verificar fecha,1
verificar agenda,1
elaborar calendario reuniones,1
verificar nuevas fechas,1
realizar reunion,1
process request,1
search book e book,1
place item hold area,1
request item,1
search basic,1
request item,1
request item,1
checkout item,1
search advanced,1
search book e book,1
place hold request,1
locate item,1
collect item,1
check item available current campus,1
transfer item,1
search book e book,1
notify of non approval,1
search book e book,1
view book,1
place intercampus request,1
process request,1
maintain customer master data,1
correct complete change,1
check data quality rules,1
check data quality rules,1
correct complete change,1
check approval required,1
initiate prospect,1
maintain prospect master data,1
expedite assessment process,1
fill application form,1
prepare mortgage documents,1
inform rejection,1
process documents,1
archive details,1
perform assessment,1
send mortgage application form,1
send inquiry,1
review application form,1
perform quality inspection,1
store materials right location,1
verify contents,1
run mrp,1
create production order,1
create sales order,1
create purchase order,1
check inventory finished goods,1
create purchase requisition,1
create transfer order delivery note,1
display stock requirements list,1
post incoming payment,1
create billing document,1
reject application,1
check credit history,1
check application form completeness,1
assess eligibility,1
cancel application,1
send acceptance pack,1
receive updated application,1
notify cancelation,1
return application back,1
approve application,1
notify approval,1
send home insurance quote,1
prepare acceptance pack,1
assess loan risk,1
verify repayment agreement,1
check home insurance quote requested,1
request new qs version sales,1
enrich request,1
select use case,1
request new spare part shop,1
request electronic product data sales,1
request electronic product data sales,1
correct complete request,1
lookup determine sales organization release required,1
lookup determine region create exists,1
request order target systems,1
check data quality rules,1
lookup determine technician create not exists,1
lookup determine target systems,1
request new web shop sales partner,1
request new spare part shop,1
validation of invoice,1
send confirmation mail,1
handle vacation request,1
adjust vacation request,1
pass picked packages inscroll packages,1
get free driver,1
add task,1
inscroll package,1
get free driver,1
determine number of packages,1
load packages,1
fill an address,1
create possible solution,1
package delivery,1
get free car,1
enter dimensions of each package,1
check planned transports,1
plan time,1
plan time,1
check car,1
pick up packages,1
send request,1
assign pick up,1
get free car,1
check suitable delivery spedition center,1
review purchase order,1
reject purchase order,1
send purchase order,1
approve purchase order,1
record packing slip,1
receive invoice,1
check inventory level,1
reserve funds for purchase,1
issue payment,1
release funds for payment,1
provide additional details,1
provide new sales lead,1
store lead crm system,1
verify rfq,1
generate pricing options,1
add overhead costs,1
generate rfq,1
generate sales quote,1
analyze sales quote,1
store materials right location,1
verify contents,1
perform quality inspection,1
deploy fireman,1
deploy medical team,1
deploy law enforcers,1
send invoices,1
clarify situation,1
tick no box on entry form,1
staple invoices entry form,1
check urgent invoices,1
put red stamp on entry form,1
receive information,1
receive response,1
receive response,1
check compliance invoices,1
receive invoices form mail centre,1
send email,1
create issue log for software development,1
reply level soloution inform,1
create issue log for software development,1
verify issue,1
transfer call,1
approve purchase order,1
send payment reminder,1
prepare packing slip,1
create purchase order,1
receive purchase order,1
review purchase order,1
complete shipment,1
release reserved funds,1
receive invoice,1
send invoice,1
receive packing slip,1
wait for payment,1
rework purchase order,1
send purchase order,1
record invoice,1
check inventory level,1
send shipment,1
issue payment,1
reserve funds for purchase order,1
complete packing slip,1
pick shipment,1
record packing slip,1
reject purchase order,1
record requester details,1
check stock,1
reserve part,1
trace order,1
arrange collection,1
explain actual weight cost respect allowance,1
advize wether bags backed,1
send regular checked in bags,1
take excess deposit,1
apply bag tag,1
place bags belf for weighing,1
print bag tag documentation,1
acquire invoice for excess,1
decide on how continue check,1
generate baggage tag id,1
request put bags belt,1
adjust hand luggage,1
weigh baggage,1
ask bags packed,1
apply heavy sticker bags,1
give excess,1
repack adjust baggage,1
print excess payment invoice,1
deposit regular baggage,1
inform weight exceed kg bag,1
enter baggage details system,1
acquire bag tag receipts,1
park bags till payment received,1
dispose of excess,1
register baggage details,1
deposit excess baggage,1
change status of related orders,1
coordinate shipping information customer,1
mail excel sheet,1
fill form partners extranet site,1
load activity,1
plan order until good,1
carry out order,1
create booking sheet,1
activity shipping,1
assign order for distribution,1
print sort orders,1
receive packaging slip,1
send purchase order,1
record information,1
receive invoice,1
approve purchase order,1
reserve funds for purchase,1
reject purchase order,1
rework purchase order,1
review purchase order,1
create purchase order,1
release reserved funds,1
check inventory level,1
issue payment,1
send result,1
receive order,1
check hardware,1
repair hardware,1
check computer,1
raize issues during capacity forum,1
create capacity report,1
retrieve capacity forum pack,1
review capacity reports within capacity pack,1
review capacity reports,1
archive form pack shared network drive,1
receive capacity forum pack,1
attend capacity forum,1
attend capacity forum,1
facilitate capacity forum,1
check capabilities,1
calculate price customer has pay,1
analyze costs each model,1
transmit calculated financial indicators,1
design some possible models,1
contact check feasibility,1
check contract,1
sign contact,1
check suitability of proposed possitions,1
send result of evaluation,1
propose new internship possitions,1
confirm invitation,1
send position specification,1
prepare contract,1
recieve result,1
sign contact,1
sign contact,1
choose one of promoted possitions,1
evaluate position specification,1
promote free possitions,1
send result,1
ask customer more information,1
review claim,1
send rejection letter,1
submit claim form,1
provide more information,1
review claim,1
send payment,1
review claim amount of claim,1
review claim,1
process payment,1
create account,1
review report,1
check bookings,1
check process,1
write log message,1
create purchase requisition,1
creation invoice receipt,1
shipment vendor,1
check purchase requisition,1
create purchase order,1
use available material,1
creation goods receipt,1
specify demand of material,1
check authorization,1
grant access,1
welcome unitn network,1
reject purchase order,1
check inventory levels,1
send invoice,1
confirm purchase order,1
ship products,1
include quote,1
notify empoloyee approval,1
completion paper based form,1
submit email request,1
purchase department,1
fix process,1
analyze domain,1
create process model,1
extend process level,1
modify process,1
assign positive points,1
assign student,1
assign roles,1
consult project,1
check process,1
check process,1
perform work according role,1
join team,1
check progress,1
agree on domain,1
present project,1
assurance quantity,1
call customer,1
enter data,1
verify customer identity,1
get insurance check result,1
give prescription,1
get drug utilizatin review results,1
take payment,1
take scripts,1
notofy customer script rejection,1
review script,1
verify information,1
pack script,1
put the script slot,1
resolv insurance problem,1
place order,1
settle invoice,1
receive payment,1
send invoice,1
archive end process,1
receive invoice,1
send ticket ticket,1
receive ticket ticket,1
search flight,1
receive order,1
save event information,1
populate additional information,1
open event creation page,1
populate name form,1
confirm event creation,1
populate location forms,1
populate time forms,1
configure privacy settings,1
process order,1
arrange payment,1
mark request,1
assign priority level,1
forward resolution,1
register request,1
develop resolution,1
assign request,1
solve request,1
evaluate request,1
research request,1
test resolution,1
check already account,1
create account,1
review vendors,1
review sales quote,1
generate pricing options,1
process cost estimates,1
send rfq,1
verify rfq,1
add overhead cost,1
archive invoice per vendor,1
archive invoice payment date,1
purchase department,1
select vendor,1
generate purchase order,1
payable account,1
check completeness,1
import purchase request,1
select paper based invoices,1
track original invoice,1
sort by vendor,1
send invoice,1
sort by date,1
check progress,1
assign student manually,1
assign points,1
agree on domain,1
consult project,1
project defense,1
check model process,1
fix the process until next session,1
check process,1
analyze domain,1
identify processes,1
perform work according role,1
assign roles,1
create process model,1
join team,1
extend process level,1
solve errors in data,1
allocate more invoice,1
allocate based staff preformance,1
allocate less invoice,1
deliver products,1
agree on payment conditions,1
create new customer record,1
process sales request check availability of goods,1
create sales order,1
generate payment report,1
send registration info,1
store goods,1
order spare parts,1
check quality,1
call call center,1
assemble shipment,1
store goods,1
assemble shipment,1
receive all orders,1
send shipment,1
check quantity,1
send shipment,1
receive spare parts,1
clear customs,1
send shipment,1
assemble shipment,1
calculate needs continuously,1
receive shipment,1
maintain sales partner master data relations,1
remove sales partner master data relations,1
source sales partner components,1
use sales partner master data relations,1
create sales partner master data relations,1
deploy sales partner master data relations,1
edit purchase order,1
create invoice,1
reserve funds,1
release funds,1
review purchase order,1
send invoice,1
pay supplier,1
prepare packing slip,1
create purchase order,1
record invoice,1
wait for payment purchase order,1
check inventory,1
select shipment,1
record purchase order,1
pack purchase order,1
receive order,1
send purchase over,1
send final order,1
receive packing slip,1
review purchase order,1
send purchase order,1
record invoice,1
record packing slip,1
receive invoice,1
rework purchase order,1
issue payment,1
release funds for payment,1
reserve funds payment,1
check inventory level,1
creat purchase order,1
plan project,1
develop techical vision,1
review changes,1
discuss changes during taf,1
facilitate taf,1
change advance,1
check account exists,1
create new account,1
adjust request,1
process request,1
check stock whether available,1
check request,1
define expected delivery date,1
process price offer,1
prepare explaining message,1
calculation cost,1
select use case,1
correct complete request,1
maintain sales partner master data relations,1
compute product data changes,1
check data quality rules,1
fill form,1
save inserted data,1
validate inserted data,1
receive list of ur ls return,1
send dns query,1
convert epc uri form urn,1
call taxi,1
board flight,1
check online,1
arrive taxi,1
check airport,1
board queue,1
check online,1
proceed security check,1
check security,1
register customer account isp nodes,1
check availability of products,1
process device provision,1
create interim customer dataset record,1
check credit rating schufa,1
order supplies,1
access suppliers file,1
validate supplies,1
merge list,1
place order supplier,1
consolidate orders,1
check payment received,1
send rejection letter explanation,1
evaluate claim,1
submit insurance claim,1
evaluate claim,1
send payment,1
review claim,1
review claim,1
send travel documents,1
approval finance,1
document director rejection,1
send purchase request,1
create purchase request,1
confirm documents received,1
approve rta,1
assess proposal,1
request travel approval,1
notify initiate long travel notification,1
send shipment,1
place order,1
reserve payment funds,1
check inventory level,1
pick up shipment,1
review purchase order,1
prepare packing slip,1
rework purchase order,1
send reminder,1
wait for payment,1
release payment funds,1
create purchase order,1
re announce vote warning,1
post result web site,1
mail results of vote,1
prepare results,1
review issue list,1
announce issues vote,1
enter vendor details,1
sort invoice,1
check urgency,1
add relervant cost,1
check urgency,1
process first,1
deal invoices,1
change invoice status validated,1
collect invoices request form,1
generate payment report,1
generate vendor master record,1
check urgency,1
check for invoice completion,1
check invoice entered correctly box,1
process invoice inbox,1
generate monthly invoices,1
archive invoices,1
confirm invoice,1
check compliance,1
charge flat fee,1
prepare penalty reminder letter,1
process payment proposal,1
throw exception help,1
storer materials right location,1
verify contents,1
perform quality inspection,1
send question,1
send project infor mation,1
coordinate appropriate,1
send mapping,1
finish developing,1
send mapping,1
send mapping,1
check problem mapping,1
coordinate appropriate,1
send mapping,1
send mapping,1
send question,1
contact responsible person,1
send question,1
send mapping,1
conduct logical mapping,1
coordinate appropriate ib,1
send mapping,1
meet storyboard,1
complete final version,1
complete initial draft,1
review marketing,1
develope site,1
review activity,1
meet informational,1
prepare content,1
design site,1
present work,1
assess feasibility of each feature,1
close project,1
analysis requirements,1
create sprint backlog,1
conduct sprint planning meeting,1
monitor progress via burn down chart,1
estimate time needed each feature,1
create product backlog,1
prioritize features,1
conduct sprint review,1
send resolution,1
forward request,1
research request,1
send resolution,1
develop resolution,1
resolve request,1
send resolution,1
prioritize request,1
consolidate responses,1
generate interim reports,1
generate final report,1
request inventory report,1
perform quality inspection,1
verify contents,1
store materials,1
send thank you acknowledgement,1
request confirmation of vacancy,1
receive vacany confirmation,1
check vacany type,1
evaluate order,1
bill order,1
installation order,1
send rejection email,1
create account,1
deposit money account,1
check account status,1
write prescription,1
insert examination results patient card index,1
call the patient,1
undertake recommended treatment,1
examine patient,1
assign free bed patient,1
arrive waiting room for an examination,1
arrange transfer,1
check for hospital treatment,1
execute call off,1
execute delivery inspection,1
receive call off confirmation,1
send invoice,1
send call off confirmation,1
ask for call off confirmation,1
execute call off,1
ask for invoice,1
receive invoice,1
execute delivery inspection,1
create invoice,1
receive order,1
create call off confirmation,1
send order,1
send main document,1
send supplement,1
send supplement,1
send no additional supplements,1
approve purchase order,1
reject purchase order,1
rework purchase order,1
create purchase order,1
send purchase order,1
receive invoice,1
review purchase order,1
record invoice,1
release funds payment,1
issue payment,1
reserve funds,1
send purchase order,1
check inventory level,1
receive packing slip,1
record packing slip,1
review sales quote,1
verify sales quote,1
create rfq,1
model generic process,1
validation of grid,1
development interview grid,1
identification of problem,1
characteriza tion of problem,1
identification of target actors,1
identification of axes of interviews,1
evaluation of solution,1
send new announcement,1
check for road instruction,1
check app tutorials,1
send information,1
load new announcement,1
identify road issue,1
send received information,1
check announcement,1
check user details,1
check for app update,1
check information type,1
send note,1
check information received,1
select an option,1
assemble selection panel,1
advertize vacancy,1
enter details career website,1
receive complete applications,1
staple invoice entry form,1
sort invoice per vendor,1
sort invoice per client,1
cook brine solution,1
pack boxes,1
put in can,1
slide down race,1
pack boxes,1
strip kernels,1
provide students postgraduate studies,1
occur problem,1
enter email address,1
retype email,1
solve student problem,1
set mamximum of postgarduate students,1
enter number of applicants,1
write amount of applicants database,1
send invitations,1
succesfully finish studies,1
choose best applicants,1
email verification,1
provide knowledge base support,1
sign contract for private service,1
search customer marketing,1
innvoice client,1
evaluate support request,1
support qualified person,1
provide service,1
solve technical issues,1
report procces,1
register customer public service,1
request support,1
have service,1
distribute money company,1
review po approval,1
send po,1
issue invoice,1
issue payment,1
release funds,1
reserve funds,1
pick shipment,1
complete inventory check,1
construct purchase order,1
receive payment,1
check inventory below needed level,1
attend meeting,1
start support phase,1
discuss implementation details,1
deliver product,1
call meeting,1
create release,1
create dd,1
call kickoff meeting,1
assign tasks,1
do something else,1
rec request,1
rec shipping req,1
inv supplier answer shop,1
present offer,1
set vacancy nga net,1
manage receipt of applications,1
notify advertisment published,1
